query	no	title	link	description	total_text
경주여행	39	 경주여행  추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=429923899&qb=6rK97KO87Jes7ZaJ&enc=utf8	 경주여행 지 좀 추천 해주세요 문의주신 경주 여행 지 추천드릴게요 즐거운 경주 여행 되셨으면 좋겠어요 경북 경주 가볼만한곳 1 황성공원 2 양남주상절리 3 동궁과 월지 4 동궁원 5 황리단길 6 첨성대 7 	 경주여행  추천  경주여행 지 좀 추천 해주세요 문의주신 경주 여행 지 추천드릴게요 즐거운 경주 여행 되셨으면 좋겠어요 경북 경주 가볼만한곳 1 황성공원 2 양남주상절리 3 동궁과 월지 4 동궁원 5 황리단길 6 첨성대 7 
경주여행	40	 경주 여행 코스질문	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=417017203&qb=6rK97KO87Jes7ZaJ&enc=utf8	 경주여행 을 가는데 예전에 가본적이 있어서 대충 지리적인건 아는데 질문하신 경주 여행 코스 관련 답변드리겠습니다 경주로의 1박 2일 여행을 2일 경주 여행 일정을 준비했어요 아래 첨부된 일정을 참고해 보시고 즐거운 	 경주 여행 코스질문  경주여행 을 가는데 예전에 가본적이 있어서 대충 지리적인건 아는데 질문하신 경주 여행 코스 관련 답변드리겠습니다 경주로의 1박 2일 여행을 2일 경주 여행 일정을 준비했어요 아래 첨부된 일정을 참고해 보시고 즐거운 
경주여행	41	 경주여행 가는데 여행코스 추천이요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=423661627&qb=6rK97KO87Jes7ZaJ&enc=utf8	제가 중3인데 중3이 좋아할만한 경주여행 코스 추천이요 문의주신 경주 여행 코스 추천드릴게요 재밌게 놀다 오셨으면 좋겠어요 경북 경주 가볼만한곳 1 황성공원 2 양남주상절리 3 동궁과 월지 4 동궁원 5 	 경주여행 가는데 여행코스 추천이요 제가 중3인데 중3이 좋아할만한 경주여행 코스 추천이요 문의주신 경주 여행 코스 추천드릴게요 재밌게 놀다 오셨으면 좋겠어요 경북 경주 가볼만한곳 1 황성공원 2 양남주상절리 3 동궁과 월지 4 동궁원 5 
경주여행	42	엄마와 경주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90101&docId=442736977&qb=6rK97KO87Jes7ZaJ&enc=utf8	엄마와 경주여행 평일에 대중교통타고 가려고하는데요 일단불국사가고 도보 대중교통 이용의 경주 여행 코스 의견 드려 볼께요 먼저 평일 어머니와 어머니와 행복한 경주 여행 되세요 경주 주요 관광지의 교통편 도보 포함 	엄마와 경주여행  엄마와 경주여행 평일에 대중교통타고 가려고하는데요 일단불국사가고 도보 대중교통 이용의 경주 여행 코스 의견 드려 볼께요 먼저 평일 어머니와 어머니와 행복한 경주 여행 되세요 경주 주요 관광지의 교통편 도보 포함 
경주여행	43	뚜벅이  경주 여행  1박 코스 추천 좀요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=399331613&qb=6rK97KO87Jes7ZaJ&enc=utf8	여자친구랑 경주 여행 을 가려고 하는데 뚜벅이로 돌아다닐 코스 좀 추천해주세요 경주월드는 제외하고요 그 여자친구와 가볼만한 경주여행 코스 추천드릴게요 좋은하루 되세요 경주 가볼만한곳 1 경주 	뚜벅이  경주 여행  1박 코스 추천 좀요 여자친구랑 경주 여행 을 가려고 하는데 뚜벅이로 돌아다닐 코스 좀 추천해주세요 경주월드는 제외하고요 그 여자친구와 가볼만한 경주여행 코스 추천드릴게요 좋은하루 되세요 경주 가볼만한곳 1 경주 
경주여행	44	 경주여행  HELP!	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=411320608&qb=6rK97KO87Jes7ZaJ&enc=utf8	2월18일부터 2월20일까지 2박3일로 가족들이랑 경주여행 가려고 하는데 어딜가야할지모르겠어요 도와주세요 중1 경주 여행 추천지 입니다 경주월드 테마파크 경주 엑스포 대공원 경주 국립 박물관 경주 대원릉 동굴과월지 	 경주여행  HELP! 2월18일부터 2월20일까지 2박3일로 가족들이랑 경주여행 가려고 하는데 어딜가야할지모르겠어요 도와주세요 중1 경주 여행 추천지 입니다 경주월드 테마파크 경주 엑스포 대공원 경주 국립 박물관 경주 대원릉 동굴과월지 
경주여행	45	뚜벅이  경주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=443286794&qb=6rK97KO87Jes7ZaJ&enc=utf8	다음주 평일에 화 수 중 경주여행 가려고 했는데 시기상 뷰가 별로 일 거 같아서 고민입니다 혼자 뚜벅이 꽃피고 봄바람 살랑살랑 부는 4월달 경주여행 오푸스에서 즐겨보세요 전객실 개별바베큐장으로 	뚜벅이  경주여행  다음주 평일에 화 수 중 경주여행 가려고 했는데 시기상 뷰가 별로 일 거 같아서 고민입니다 혼자 뚜벅이 꽃피고 봄바람 살랑살랑 부는 4월달 경주여행 오푸스에서 즐겨보세요 전객실 개별바베큐장으로 
경주여행	46	 경주여행 추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=399825700&qb=6rK97KO87Jes7ZaJ&enc=utf8	50대부부10월여행 경주여행 1박2일코스 밤야경과숙소및먹거리추천부탁합니다 경주 여행 을 계획 중이시군요 그럼 경주에서 가볼 만한 곳들 추천해드리겠습니다 첨성대 동궁과 월지 대릉원 	 경주여행 추천 50대부부10월여행 경주여행 1박2일코스 밤야경과숙소및먹거리추천부탁합니다 경주 여행 을 계획 중이시군요 그럼 경주에서 가볼 만한 곳들 추천해드리겠습니다 첨성대 동궁과 월지 대릉원 
경주여행	47	 경주 여행 코스 부탁드려요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=436222731&qb=6rK97KO87Jes7ZaJ&enc=utf8	 출발합니다 경주 여행 코스 부탁드립니다 숙소는 아직 예약안했어요 코스보고 근처 게스트하우스로 잡으려고요 안녕하세요 무계획 없이 이 루트로 가면 실패없는 경주여행 	 경주 여행 코스 부탁드려요  출발합니다 경주 여행 코스 부탁드립니다 숙소는 아직 예약안했어요 코스보고 근처 게스트하우스로 잡으려고요 안녕하세요 무계획 없이 이 루트로 가면 실패없는 경주여행 
경주여행	48	아이와  경주여행 코스 짜려고 하는데 동선 ㅠㅠㅠ어렵네요	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=472108317&qb=6rK97KO87Jes7ZaJ&enc=utf8	가족들과 경주 여행 계획 중입니다 구성원은 남편 저 4세 7세 아이와 함께 합니다 첫째날 강동워터파크 6시까지 보낼 아이와 함께하는 경주 여행 정말 좋을 것 같습니다 여행하는 동안 필요한 정보를 확인하실 수 있는 정보를 	아이와  경주여행 코스 짜려고 하는데 동선 ㅠㅠㅠ어렵네요 가족들과 경주 여행 계획 중입니다 구성원은 남편 저 4세 7세 아이와 함께 합니다 첫째날 강동워터파크 6시까지 보낼 아이와 함께하는 경주 여행 정말 좋을 것 같습니다 여행하는 동안 필요한 정보를 확인하실 수 있는 정보를 
경주여행	49	 경주여행 코스(2박3일)	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=432884253&qb=6rK97KO87Jes7ZaJ&enc=utf8	질문이 있어요 5월23일 5월25일 경주 여행 코스 추천 해주세요 1 대상 어머니 경주여행 코스 2박3일 답변드릴게요 경주여행 코스 2박3일 답변드립니다 어머님을 모시고 떠나는 경주여행 이 즐거운 추억으로 남을 수 있도록 제가 	 경주여행 코스(2박3일) 질문이 있어요 5월23일 5월25일 경주 여행 코스 추천 해주세요 1 대상 어머니 경주여행 코스 2박3일 답변드릴게요 경주여행 코스 2박3일 답변드립니다 어머님을 모시고 떠나는 경주여행 이 즐거운 추억으로 남을 수 있도록 제가 
경주여행	50	2박3일  경주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=473589663&qb=6rK97KO87Jes7ZaJ&enc=utf8	10월 2박3일 경주 여행 코스 및 식당 추천부탁드립니다 1인여행 숙소는 경주 여행 가실 때 방문하시기 좋은 뷰 예쁜 카페입니다포토존도 많고 다양한 작품도 함께 감상할 수 있는 카페라서 경주 여행 에 참고해 수면 좋을거 같아요	2박3일  경주 여행  10월 2박3일 경주 여행 코스 및 식당 추천부탁드립니다 1인여행 숙소는 경주 여행 가실 때 방문하시기 좋은 뷰 예쁜 카페입니다포토존도 많고 다양한 작품도 함께 감상할 수 있는 카페라서 경주 여행 에 참고해 수면 좋을거 같아요
경주여행	51	 경주 여행  질문	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=469077239&qb=6rK97KO87Jes7ZaJ&enc=utf8	안녕하세요 경주여행 을 가본 적이 없는데 이번에 가보려고 하거든요 1일 정도 돌아다닐 거 같은데 버스와 렌트카 반갑습니다 살아 있는 문화 유산의 도시 경주 여행 을 1인 당일 로 준비중이시네요 경주 방문이 처음이시라면 	 경주 여행  질문 안녕하세요 경주여행 을 가본 적이 없는데 이번에 가보려고 하거든요 1일 정도 돌아다닐 거 같은데 버스와 렌트카 반갑습니다 살아 있는 문화 유산의 도시 경주 여행 을 1인 당일 로 준비중이시네요 경주 방문이 처음이시라면 
경주여행	52	 경주 여행  코스 어디가★	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=277365452&qb=6rK97KO87Jes7ZaJ&enc=utf8	가족들이랑 경주여행 을 가려고 하는데 경주 여행 코스를 어떻게 해야할지 모르겟네요 경주 여행 코스 어디가 좋을까요 사실 중학교때 가보고 안가봤어요 경주 여행 코스 가장 핫플레이스만 가보고 싶어요 혹시 경주 여행 코스 다들 	 경주 여행  코스 어디가★ 가족들이랑 경주여행 을 가려고 하는데 경주 여행 코스를 어떻게 해야할지 모르겟네요 경주 여행 코스 어디가 좋을까요 사실 중학교때 가보고 안가봤어요 경주 여행 코스 가장 핫플레이스만 가보고 싶어요 혹시 경주 여행 코스 다들 
경주여행	53	6월  경주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=446801776&qb=6rK97KO87Jes7ZaJ&enc=utf8	제가 6월달에 엄마아빠랑 언니랑 경주여행 을 가는데요 갈곳 추천해주세요 너무 유명한 곳은 아니였음 하네요 예 경주여행 을 계획하시는 것 같네요 저도 여러분들이 즐길 수 있는 장소와 활동을 추천해드릴게요 1 경주 월드컵 	6월  경주여행  제가 6월달에 엄마아빠랑 언니랑 경주여행 을 가는데요 갈곳 추천해주세요 너무 유명한 곳은 아니였음 하네요 예 경주여행 을 계획하시는 것 같네요 저도 여러분들이 즐길 수 있는 장소와 활동을 추천해드릴게요 1 경주 월드컵 
경주여행	54	 경주여행 지 추천해주세요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=411506708&qb=6rK97KO87Jes7ZaJ&enc=utf8	4월에 경주여행 계획이 있어요 3박 일정으로 가려고해요 질문하신 경주여행 지 관련 답변 드리도록 하겠습니다 4월에 경주 여행 을 가시나 보군요 경주는 대부분 평지라 많으니 경주여행 지 알아보실때 조금이라도 참고되셨으면 	 경주여행 지 추천해주세요 4월에 경주여행 계획이 있어요 3박 일정으로 가려고해요 질문하신 경주여행 지 관련 답변 드리도록 하겠습니다 4월에 경주 여행 을 가시나 보군요 경주는 대부분 평지라 많으니 경주여행 지 알아보실때 조금이라도 참고되셨으면 
경주여행	55	 경주여행  추천 좀 해주세요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=393877651&qb=6rK97KO87Jes7ZaJ&enc=utf8	 가야하는 경주 여행 지도 추천 부탁합니다 경주보문단지내에 위치한 우양미술관은 국내최초 경주여행 에서 꼭 추천드리고 싶은 장소는 동궁과 월지인데요 신라시대의 별궁터였었고 왕자가 생활하는 장소였다고 합니다 	 경주여행  추천 좀 해주세요  가야하는 경주 여행 지도 추천 부탁합니다 경주보문단지내에 위치한 우양미술관은 국내최초 경주여행 에서 꼭 추천드리고 싶은 장소는 동궁과 월지인데요 신라시대의 별궁터였었고 왕자가 생활하는 장소였다고 합니다 
경주여행	56	11월말  경주여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=456230156&qb=6rK97KO87Jes7ZaJ&enc=utf8	11월 말에 1박2일로 4명 경주여행 갈건데 코스 추천 부탁드립니다 경주에 놀러 오시는 군요 1박 2일 코스에다가 11월 그래도 패딩 느낌은 아니고 두꺼운 코트나 경량패딩 정도 입고 오시기를 추천드려요 즐거운 경주 여행 되세요 	11월말  경주여행  11월 말에 1박2일로 4명 경주여행 갈건데 코스 추천 부탁드립니다 경주에 놀러 오시는 군요 1박 2일 코스에다가 11월 그래도 패딩 느낌은 아니고 두꺼운 코트나 경량패딩 정도 입고 오시기를 추천드려요 즐거운 경주 여행 되세요 
경주여행	57	 경주 여행  2박3일 코스 조언부탁드립니다.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=416117973&qb=6rK97KO87Jes7ZaJ&enc=utf8	저희 가족과 저희 부모님을 모시고 경주여행 을 2박3일 질문하신 경주 여행 코스 관련 답변드리겠습니다 가족 분들과 함께 경주 여행 을 계획하고 계시는군요 가족 3일 경주 여행 일정을 준비했어요 아래 첨부된 일정을 참고해 	 경주 여행  2박3일 코스 조언부탁드립니다. 저희 가족과 저희 부모님을 모시고 경주여행 을 2박3일 질문하신 경주 여행 코스 관련 답변드리겠습니다 가족 분들과 함께 경주 여행 을 계획하고 계시는군요 가족 3일 경주 여행 일정을 준비했어요 아래 첨부된 일정을 참고해 
경주여행	58	친정엄마와 2박3일  경주여행  코스요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=423260716&qb=6rK97KO87Jes7ZaJ&enc=utf8	7월 10일 70대초반 아주 건강한 친정엄마와 둘이 경주여행 질문하신 경주 여행 코스 관련 답변드리겠습니다 부모님과 함께하는 경주 여행 을 계획 중이시군요 숙소의 맞춤형 경주 여행 일정을 준비했어요 아래 첨부된 일정을 	친정엄마와 2박3일  경주여행  코스요 7월 10일 70대초반 아주 건강한 친정엄마와 둘이 경주여행 질문하신 경주 여행 코스 관련 답변드리겠습니다 부모님과 함께하는 경주 여행 을 계획 중이시군요 숙소의 맞춤형 경주 여행 일정을 준비했어요 아래 첨부된 일정을 
경주여행	59	 경주 여행 !! 황리단길 맛집추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=451834956&qb=6rK97KO87Jes7ZaJ&enc=utf8	이번주에 경주여행 가는데 황리단길 근처로 맛집 많이 추천해주세요 뚜벅이라 거리멀면 힘들어요 경주 여행 을 위한 황리단길 맛집 추천과 황리단 맛집과 경주 맛집은 매일 많은 분들이 줄을 오랫동안 서서 기다려 먹는 곳과 배달 	 경주 여행 !! 황리단길 맛집추천 이번주에 경주여행 가는데 황리단길 근처로 맛집 많이 추천해주세요 뚜벅이라 거리멀면 힘들어요 경주 여행 을 위한 황리단길 맛집 추천과 황리단 맛집과 경주 맛집은 매일 많은 분들이 줄을 오랫동안 서서 기다려 먹는 곳과 배달 
